0, 43.64562, -95.55304, 2016-07-23 10:50:01, STOPPED
1, 43.646204456103646, -95.55212287093983, 2016-07-23 10:50:11, STOPPED
2, 43.64678962407391, -95.55120559978062, 2016-07-23 10:50:11, STOPPED
3, 43.647375491479465, -95.55028818893207, 2016-07-23 10:50:21, STOPPED
4, 43.64796204587739, -95.54937064080872, 2016-07-23 10:50:31, STOPPED
5, 43.64854927481337, -95.54845295782981, 2016-07-23 10:50:31, STOPPED
6, 43.649137165821905, -95.54753514241929, 2016-07-23 10:50:41, STOPPED
7, 43.64972570642648, -95.54661719700563, 2016-07-23 10:50:41, STOPPED
8, 43.65031488413979, -95.54569912402178, 2016-07-23 10:50:51, STOPPED
9, 43.65090468646391, -95.54478092590507, 2016-07-23 11:02:51, STOPPED
10, 43.65149510089052, -95.54386260509715, 2016-07-23 11:03:01, STOPPED
11, 43.65208611490108, -95.54294416404383, 2016-07-23 11:03:12, STOPPED
12, 43.65267771596704, -95.54202560519506, 2016-07-23 11:03:21, DRIVING
13, 43.653269891550025, -95.54110693100482, 2016-07-23 11:03:21, DRIVING
14, 43.653862629102065, -95.54018814393102, 2016-07-23 11:03:31, DRIVING
15, 43.65445591606576, -95.5392692464354, 2016-07-23 11:03:41, DRIVING
16, 43.65504973987449, -95.53835024098349, 2016-07-23 11:03:51, DRIVING
17, 43.65564408795263, -95.53743113004447, 2016-07-23 11:03:51, DRIVING
18, 43.656238947715735, -95.53651191609111, 2016-07-23 11:04:01, DRIVING
19, 43.656834306570744, -95.53559260159969, 2016-07-23 11:04:11, DRIVING
20, 43.65743015191619, -95.53467318904987, 2016-07-23 11:04:21, DRIVING
21, 43.65802647114237, -95.53375368092465, 2016-07-23 11:04:21, DRIVING
22, 43.658623251631596, -95.53283407971027, 2016-07-23 11:04:31, DRIVING
23, 43.65922048075836, -95.5319143878961, 2016-07-23 11:04:41, DRIVING
24, 43.659818145889545, -95.53099460797458, 2016-07-23 11:04:51, DRIVING
25, 43.66041623438464, -95.53007474244112, 2016-07-23 11:04:51, DRIVING
26, 43.661014733595934, -95.529154793794, 2016-07-23 11:05:01, DRIVING
27, 43.661613630868715, -95.52823476453435, 2016-07-23 11:05:11, DRIVING
28, 43.662212913541474, -95.52731465716595, 2016-07-23 11:05:21, DRIVING
29, 43.662812568946116, -95.52639447419524, 2016-07-23 11:05:31, DRIVING
30, 43.663412584408164, -95.52547421813122, 2016-07-23 11:05:41, DRIVING
31, 43.66401294724696, -95.52455389148533, 2016-07-23 11:05:51, DRIVING
32, 43.66461364477586, -95.52363349677134, 2016-07-23 11:05:51, DRIVING
33, 43.66521466430247, -95.52271303650537, 2016-07-23 11:06:01, DRIVING
34, 43.6658159931288, -95.5217925132057, 2016-07-23 11:06:11, DRIVING
35, 43.66641761855153, -95.52087192939273, 2016-07-23 11:06:21, DRIVING
36, 43.66701952786216, -95.51995128758888, 2016-07-23 11:06:31, DRIVING
37, 43.667621708347255, -95.51903059031854, 2016-07-23 11:06:41, DRIVING
38, 43.66822414728864, -95.51810984010794, 2016-07-23 11:06:41, DRIVING
39, 43.668826831963585, -95.51718903948507, 2016-07-23 11:06:51, DRIVING
40, 43.66942974964505, -95.51626819097963, 2016-07-23 11:07:01, DRIVING
41, 43.67003288760185, -95.5153472971229, 2016-07-23 11:07:11, DRIVING
42, 43.6706362330989, -95.5144263604477, 2016-07-23 11:07:21, DRIVING
43, 43.6712397733974, -95.5135053834883, 2016-07-23 11:07:21, DRIVING
44, 43.67184349575504, -95.51258436878025, 2016-07-23 11:07:31, DRIVING
45, 43.67244738742622, -95.51166331886044, 2016-07-23 11:07:41, DRIVING
46, 43.67305143566224, -95.5107422362669, 2016-07-23 11:07:51, DRIVING
47, 43.67365562771153, -95.50982112353879, 2016-07-23 11:08:01, DRIVING
48, 43.67425995081985, -95.50889998321622, 2016-07-23 11:08:01, DRIVING
49, 43.674864392230475, -95.5079788178403, 2016-07-23 11:08:11, DRIVING
50, 43.67546893918443, -95.50705762995293, 2016-07-23 11:08:21, DRIVING
51, 43.676073578920686, -95.50613642209677, 2016-07-23 11:08:31, DRIVING
52, 43.676678298676386, -95.5052151968152, 2016-07-23 11:08:41, DRIVING
53, 43.677283085687016, -95.50429395665216, 2016-07-23 11:08:51, DRIVING
54, 43.677887927186646, -95.5033727041521, 2016-07-23 11:08:51, DRIVING
55, 43.67849281040813, -95.50245144185988, 2016-07-23 11:09:01, DRIVING
56, 43.6790977225833, -95.50153017232071, 2016-07-23 11:09:11, DRIVING
57, 43.67970372277517, -95.50061026423757, 2016-07-23 11:09:21, DRIVING
58, 43.68031137301905, -95.4996925372217, 2016-07-23 11:09:31, DRIVING
59, 43.68090645853006, -95.49875907596773, 2016-07-23 11:09:31, DRIVING
60, 43.68150433337665, -95.4978297105634, 2016-07-23 11:09:41, DRIVING
61, 43.68210500322653, -95.49690365702136, 2016-07-23 11:09:51, DRIVING
62, 43.68270577311007, -95.49597758203753, 2016-07-23 11:10:01, DRIVING
63, 43.68330663015097, -95.49505148817912, 2016-07-23 11:10:11, DRIVING
64, 43.68390756147117, -95.49412537801405, 2016-07-23 11:10:11, DRIVING
65, 43.68450855419107, -95.49319925411078, 2016-07-23 11:10:21, DRIVING
66, 43.685109595429694, -95.49227311903827, 2016-07-23 11:10:31, DRIVING
67, 43.68571067230495, -95.49134697536589, 2016-07-23 11:10:41, DRIVING
68, 43.68631177193384, -95.49042082566328, 2016-07-23 11:10:51, DRIVING
69, 43.68691848973208, -95.48950188872874, 2016-07-23 11:11:01, DRIVING
